name	x	y	z	size	chan_num	FS_label	FS_vol	FS_ind	WMvsGM	LvsR	sEEG_ECoG	Desikan_Killiany	DK_ind	DK_lobe	Destrieux	Destr_ind	Destr_long	Yeo7	Yeo7_ind	Yeo17	Yeo17_ind	PTD_ind	surr_GM_vox	surr_WM_vox	LEPTO_coord_1	LEPTO_coord_2	LEPTO_coord_3	MNI_coord_1	MNI_coord_2	MNI_coord_3	MGRID_coord_1	MGRID_coord_2	MGRID_coord_3	subINF_coord_1	subINF_coord_2	subINF_coord_3	fsaverageINF_coord_1	fsaverageINF_coord_2	fsaverageINF_coord_3	ScannerNativeRAS_coord_1	ScannerNativeRAS_coord_2	ScannerNativeRAS_coord_3	JP_label_original	JP_label_std	sub_name
RHOF3	24.399593833621665	35.95567195321043	-16.144668921626078	3.5 mm	147	RHOF3	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	lateralorbitofrontal	13	Frontal	S_orbital-H_Shaped	65	Orbital sulci (H-shaped sulci)	Frontoparietal	7	17Networks_12	13	-0.1111111	12.0	15.0	21.0	26.667	35.6667	24.399593833621665	35.95567195321043	-16.144668921626078	108.0	93.3333	102.333	-12.974185943603516	91.40686798095705	-5.847709655761719	-6.81568717956543	80.05040740966797	-47.96186447143555	21.582260131835938	29.562416259765627	1.1223427001953183	OFC	OFC	sub-09 RHOF3
RHOF4	27.62756334532166	34.77260960321043	-11.863803201126077	3.5 mm	148	RHOF4	ctx-rh-lateralorbitofrontal	2012.0	GM	R	sEEG	lateralorbitofrontal	13	Frontal	S_orbital-H_Shaped	65	Orbital sulci (H-shaped sulci)	Default	8	17Networks_10	11	1.0	19.0	0.0	24.25	24.25	38.5	27.62756334532166	34.77260960321043	-11.863803201126077	104.75	90.5	104.75	-0.4800882637500763	81.69036102294922	-5.453365325927734	-2.99580717086792	80.40348052978516	-46.13265228271485	24.832260131835938	27.145416259765625	3.955642700195313	OFC	OFC	sub-09 RHOF4
RHOF5	31.03819061002166	33.76594367521044	-7.652414991626074	3.5 mm	149	RHOF5	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	lateralorbitofrontal	13	Frontal	S_orbital-H_Shaped	65	Orbital sulci (H-shaped sulci)	Default	8	17Networks_16	17	-0.7777778	3.0	24.0	27.667	22.0	41.3333	31.03819061002166	33.76594367521044	-7.652414991626074	101.333	87.6667	107.0	0.9162499904632568	86.25193786621094	-2.310008764266968	1.6740877628326416	78.26958465576172	-43.76945877075195	28.24926013183594	24.895416259765625	6.788942700195307	White Matter	EXCLUDE	sub-09 RHOF5
RHOF6	35.06695191902165	33.10394915841043	-3.352368486226055	3.5 mm	150	RHOF6	ctx-rh-lateralorbitofrontal	2012.0	GM	R	sEEG	lateralorbitofrontal	13	Frontal	S_circular_insula_ant	48	Anterior segment of the circular sulcus of the insula	Frontoparietal	7	17Networks_8	9	-0.03703704	13.0	14.0	31.6667	20.0	44.3333	35.06695191902165	33.10394915841043	-3.352368486226055	97.3333	84.6667	109.0	15.152676582336426	61.28445816040039	1.5449992418289185	11.578319549560549	62.53034973144531	-33.290863037109375	32.24896013183594	22.895416259765625	9.788942700195308	IFG	LFC	sub-09 RHOF6
RHOF7	38.04072165732165	31.929064008410435	0.7009170432739324	3.5 mm	151	RHOF7	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	lateralorbitofrontal	13	Frontal	S_circular_insula_ant	48	Anterior segment of the circular sulcus of the insula	Frontoparietal	7	17Networks_8	9	-0.4814815	7.0	20.0	34.6667	17.667	47.0	38.04072165732165	31.929064008410435	0.7009170432739324	94.3333	82.0	111.333	16.805400848388672	63.54589080810547	3.229845762252808	16.085800170898438	64.3631362915039	-25.290098190307617	35.24896013183594	20.562416259765627	12.455642700195312	IFG	LFC	sub-09 RHOF7
RHOF8	41.79419069532168	31.098605503210425	4.808667348873939	3.5 mm	152	RHOF8	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	parstriangularis	21	Frontal	Lat_Fis-ant-Horizont	39	Horizontal ramus of the anterior segment of the lateral sulcus (or fissure)	Ventral Attention	5	17Networks_8	9	-0.3333333	9.0	18.0	38.4	15.6	49.8	41.79419069532168	31.098605503210425	4.808667348873939	90.6	79.2	113.4	23.73588180541992	59.5811767578125	11.958118438720703	19.400205612182617	61.38414764404297	-19.111879348754883	38.98226013183594	18.49541625976562	15.25564270019531	IFG	LFC	sub-09 RHOF8
RHOF9	45.15387984532167	30.45098460321043	8.68852929887393	3.5 mm	153	RHOF9	ctx-rh-parstriangularis	2020.0	GM	R	sEEG	parstriangularis	21	Frontal	Lat_Fis-ant-Horizont	39	Horizontal ramus of the anterior segment of the lateral sulcus (or fissure)	Ventral Attention	5	17Networks_8	9	0.3333333	18.0	9.0	41.75	13.75	52.5	45.15387984532167	30.45098460321043	8.68852929887393	87.25	76.5	115.25	26.002891540527344	57.90538787841797	16.310123443603516	21.34518241882324	76.57166290283203	-9.990211486816406	42.33226013183594	16.645416259765625	17.955642700195312	IFG	LFC	sub-09 RHOF9
RHOF10	48.583775095321656	29.46962430321044	13.227810948873923	3.5 mm	154	RHOF10	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	parstriangularis	21	Frontal	Lat_Fis-ant-Horizont	39	Horizontal ramus of the anterior segment of the lateral sulcus (or fissure)	Ventral Attention	5	17Networks_8	9	-0.2592593	10.0	17.0	45.2	11.4	55.6	48.583775095321656	29.46962430321044	13.227810948873923	83.8	73.4	117.6	27.07139015197754	58.56605911254883	18.725786209106445	23.56094551086425	67.93091583251953	-5.717587471008301	45.78226013183594	14.29541625976563	21.055642700195307	IFG	LFC	sub-09 RHOF10
RHOF11	52.15580584532167	28.743284103210428	17.089918298873926	3.5 mm	155	RHOF11	ctx-rh-parstriangularis	2020.0	GM	R	sEEG	parstriangularis	21	Frontal	Lat_Fis-ant-Vertical	40	Vertical ramus of the anterior segment of the lateral sulcus (or fissure)	Default	8	17Networks_17	18	-0.4074074	8.0	19.0	48.75	9.5	58.25	52.15580584532167	28.743284103210428	17.089918298873926	80.25	70.75	119.5	28.66116142272949	53.12422943115234	22.970659255981445	24.459184646606445	63.82296371459961	-5.36814546585083	49.33226013183594	12.395416259765623	23.705642700195312	IFG	LFC	sub-09 RHOF11
RHOF12	55.91144509532167	27.817221603210427	21.49398954887394	3.5 mm	156	RHOF12	ctx-rh-parstriangularis	2020.0	GM	R	sEEG	parstriangularis	21	Frontal	G_front_inf-Triangul	14	Triangular part of the inferior frontal gyrus	Default	8	17Networks_17	18	0.8518519	25.0	2.0	52.5	7.25	61.25	55.91144509532167	27.817221603210427	21.49398954887394	76.5	67.75	121.75	28.576292037963867	54.465118408203125	27.72768211364746	25.210832595825195	59.61812210083008	-5.149513244628906	53.08226013183594	10.145416259765623	26.705642700195312	IFG	LFC	sub-09 RHOF12
RHOF13	59.44625430182167	26.89525932901043	25.64504696097393	3.5 mm	157	RHOF13	Unknown	0.0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				56.0303	5.0909	64.0606	59.44625430182167	26.89525932901043	25.64504696097393	72.9697	64.9394	123.9091	29.26408195495605	50.73653411865234	28.74820327758789	17.343095779418945	69.83863067626953	9.426015853881836	56.612560131835934	7.98631625976563	29.516242700195303	Out of the Brain	EXCLUDE	sub-09 RHOF13
RHOF14	62.98095761132166	25.973297549210443	29.796098874873906	3.5 mm	158	RHOF14	Unknown	0.0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				59.5605	2.9318	66.8712	62.98095761132166	25.973297549210443	29.796098874873906	69.4395	62.1288	126.0682	29.54958724975586	49.42057037353516	29.166200637817383	16.28007698059082	68.56080627441406	12.621431350708008	60.14276013183594	5.827216259765635	32.326842700195314	Out of the Brain	EXCLUDE	sub-09 RHOF14
RHPC1	18.519074842321672	-3.1459643187895665	-27.762704440126072	3.5 mm	159	RHPC1	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	undefined	undefined	undefined	Unknown	Unknown	Unknown	Limbic	6	17Networks_9	10	0.2592593	17.0	10.0	15.333	0.333	13.0	18.519074842321672	-3.1459643187895665	-27.762704440126072	113.667	116.0	128.667	-1.1229747533798218	30.39911460876465	-49.02324676513672	2.540592908859253	21.277286529541016	-65.37687683105469	15.915260131835936	3.2284162597656234	-21.544357299804688	Hippocampus	HPC	sub-09 RHPC1
RHPC2	22.65058784232167	-6.349370318789568	-26.12973144012608	3.5 mm	160	RHPC2	Right-Hippocampus	53.0	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				19.333	-2.667	13.0	22.65058784232167	-6.349370318789568	-26.12973144012608	109.667	116.0	131.667	-1.6877285242080688	29.6806583404541	-47.7996940612793	1.4663408994674685	11.16236686706543	-63.35159683227539	19.915260131835936	0.2284162597656234	-21.544357299804688	Hippocampus	HPC	sub-09 RHPC2
RHPC3	26.782100842321668	-9.552776318789569	-24.496758440126086	3.5 mm	161	RHPC3	Right-Hippocampus	53.0	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				23.333	-5.667	13.0	26.782100842321668	-9.552776318789569	-24.496758440126086	105.667	116.0	134.667	-2.992058753967285	25.98894691467285	-45.48681640625	0.412325382232666	10.179462432861328	-61.3748664855957	23.915260131835936	-2.7715837402343766	-21.544357299804688	Hippocampus	HPC	sub-09 RHPC3
RHPC4	30.037301595321665	-12.574841896789565	-22.98824495112609	3.5 mm	162	RHPC4	Right-Hippocampus	53.0	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				26.5	-8.5	13.0	30.037301595321665	-12.574841896789565	-22.98824495112609	102.5	116.0	137.5	-3.893604040145874	23.009904861450195	-44.17852020263672	-0.3510011732578277	8.280247688293457	-59.58692169189453	27.082260131835938	-5.604583740234375	-21.544357299804688	Hippocampus	HPC	sub-09 RHPC4
RHPC5	34.22291469532166	-16.22554929678958	-20.392442251126084	3.5 mm	163	RHPC5	Right-Hippocampus	53.0	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				30.6	-12.2	13.6	34.22291469532166	-16.22554929678958	-20.392442251126084	98.4	115.4	141.2	-5.638717651367188	17.184850692749023	-42.20088958740234	-1.5188194513320925	6.280238628387451	-57.09669494628906	31.18226013183593	-9.304583740234364	-20.944357299804693	Hippocampus	HPC	sub-09 RHPC5
RHPC6	38.40213765732166	-19.37306599158957	-18.274742956726072	3.5 mm	164	RHPC6	Right-Hippocampus	53.0	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				34.6667	-15.333	14.0	38.40213765732166	-19.37306599158957	-18.274742956726072	94.3333	115.0	144.333	-6.943068504333496	13.29465675354004	-40.888458251953125	-3.569740295410156	4.77489185333252	-53.83883666992188	35.24896013183594	-12.437583740234372	-20.544357299804688	Hippocampus	HPC	sub-09 RHPC6
RHPC7	41.81240360532166	-22.40887362678957	-16.330096801126075	3.5 mm	165	RHPC7	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	38.0	-18.333	14.333	41.81240360532166	-22.40887362678957	-16.330096801126075	91.0	114.667	147.333	-7.56381368637085	11.094091415405272	-40.3707160949707	-4.415729999542236	1.1340259313583374	-51.72827911376953	38.58226013183594	-15.437583740234372	-20.21135729980469	Hippocampus	HPC	sub-09 RHPC7
RHPC8	46.17507809532167	-25.85029239678957	-14.050768451126087	3.5 mm	166	RHPC8	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	42.25	-21.75	14.75	46.17507809532167	-25.85029239678957	-14.050768451126087	86.75	114.25	150.75	27.24342918395996	2.6076128482818604	-59.24337005615234	40.039772033691406	-9.182731628417969	-36.325462341308594	42.83226013183594	-18.85458374023437	-19.794357299804688	ITG	ITG	sub-09 RHPC8
RHPC9	49.75971159532166	-29.581831396789568	-12.209778951126085	3.5 mm	167	RHPC9	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	45.75	-25.25	14.75	49.75971159532166	-29.581831396789568	-12.209778951126085	83.25	114.25	154.25	44.88882827758789	-2.4499871730804443	-33.9708137512207	39.93572998046875	-15.800980567932127	-34.822784423828125	46.33226013183594	-22.35458374023437	-19.794357299804688	White Matter	EXCLUDE	sub-09 RHPC9
RHPC10	53.78868965732167	-32.74955599158957	-10.280782956726084	3.5 mm	168	RHPC10	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	49.6667	-28.333	15.0	53.78868965732167	-32.74955599158957	-10.280782956726084	79.3333	114.0	157.333	45.1723518371582	-2.324082136154175	-35.95191955566406	39.67041015625	-21.408313751220703	-33.63541793823242	50.24896013183594	-25.437583740234373	-19.544357299804688	White Matter	EXCLUDE	sub-09 RHPC10
RHPC11	57.55552253332168	-36.30575780198957	-8.50882194552608	3.5 mm	169	RHPC11	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	53.3333	-31.667	15.0	57.55552253332168	-36.30575780198957	-8.50882194552608	75.6667	114.0	160.667	46.21489715576172	-17.238811492919922	-47.173622131347656	38.93421936035156	-28.098419189453125	-31.25316047668457	53.91556013183593	-28.771583740234377	-19.544357299804688	MTG	MTG	sub-09 RHPC11
RHPC12	61.68703553332169	-39.509163801989565	-6.875848945526059	3.5 mm	170	RHPC12	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	57.3333	-34.667	15.0	61.68703553332169	-39.509163801989565	-6.875848945526059	71.6667	114.0	163.667	46.05843353271485	-20.895164489746094	-45.0133056640625	38.2724609375	-32.396244049072266	-29.61088180541992	57.91556013183593	-31.771583740234377	-19.544357299804688	MTG	MTG	sub-09 RHPC12
RHPC13	65.61138743332165	-42.81489884078957	-4.977071983126081	3.5 mm	171	RHPC13	ctx-rh-middletemporal	2015.0	GM	R	sEEG	middletemporal	16	Temporal	G_temporal_middle	38	Middle temporal gyrus (T2)	Default	8	17Networks_13	14	0.9259259	26.0	1.0	61.1515	-37.8488	15.1818	65.61138743332165	-42.81489884078957	-4.977071983126081	67.8485	113.8182	166.8488	45.41247177124024	-25.089519500732425	-41.37066268920898	38.28215789794922	-36.73894500732422	-32.24873733520508	61.733760131835936	-34.953383740234386	-19.36255729980469	MTG	MTG	sub-09 RHPC13
RHPC14	69.53573933332167	-46.12063387958956	-3.078295020726074	3.5 mm	172	RHPC14	Unknown	0.0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				64.9697	-41.0306	15.3636	69.53573933332167	-46.12063387958956	-3.078295020726074	64.0303	113.6364	170.0306	44.94981002807617	-27.97062110900879	-41.10601043701172	37.44601058959961	-39.40564727783203	-29.41252517700196	65.55196013183594	-38.13518374023437	-19.18075729980468	MTG	MTG	sub-09 RHPC14
RAMY1	16.917428595321667	-5.1589818967895695	-24.40953995112608	3.5 mm	173	RAMY1	Right-Hippocampus	53.0	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				14.0	-2.5	15.0	16.917428595321667	-5.1589818967895695	-24.40953995112608	115.0	114.0	131.5	-1.6617515087127686	27.86882972717285	-49.16261672973633	1.735628962516785	6.48753023147583	-62.61491775512695	14.582260131835938	0.395416259765625	-19.544357299804688	Amygdala	AMY	sub-09 RAMY1
RAMY2	22.157115605321664	-4.34877762678957	-22.818924801126087	3.5 mm	174	RAMY2	Right-Amygdala	54.0	WM	R	sEEG	Right-Amygdala	Right-Amygdala	Right-Amygdala	Depth	Depth	Depth	Depth	Depth	Depth	Depth				19.0	-2.333	16.333	22.157115605321664	-4.34877762678957	-22.818924801126087	110.0	112.667	131.333	-1.6877285242080688	29.6806583404541	-47.7996940612793	2.371577024459839	23.39844512939453	-64.71602630615234	19.582260131835938	0.5624162597656266	-18.21135729980469	Amygdala	AMY	sub-09 RAMY2
RAMY3	27.387300095321663	-3.197616896789569	-20.95712245112608	3.5 mm	175	RAMY3	Right-Amygdala	54.0	WM	R	sEEG	Right-Amygdala	Right-Amygdala	Right-Amygdala	Depth	Depth	Depth	Depth	Depth	Depth	Depth				24.0	-2.0	18.0	27.387300095321663	-3.197616896789569	-20.95712245112608	105.0	111.0	131.0	-2.449516773223877	37.47063064575195	-36.5978889465332	-2.380549430847168	29.928699493408203	-57.47479248046875	24.582260131835938	0.895416259765625	-16.544357299804688	Amygdala	AMY	sub-09 RAMY3
RAMY4	32.10692409532167	-2.7264648967895653	-19.663668451126085	3.5 mm	176	RAMY4	Right-Amygdala	54.0	WM	R	sEEG	Right-Amygdala	Right-Amygdala	Right-Amygdala	Depth	Depth	Depth	Depth	Depth	Depth	Depth				28.5	-2.0	19.0	32.10692409532167	-2.7264648967895653	-19.663668451126085	100.5	110.0	131.0	-3.041752576828003	36.98768615722656	-36.2722282409668	1.1891937255859375	34.605064392089844	-58.468971252441406	29.082260131835938	0.895416259765625	-15.544357299804688	White Matter	EXCLUDE	sub-09 RAMY4
RAMY5	37.35603309532166	-2.2577848967895733	-18.342723451126066	3.5 mm	177	RAMY5	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	33.5	-2.0	20.0	37.35603309532166	-2.2577848967895733	-18.342723451126066	95.5	109.0	131.0	-3.742504596710205	36.24156188964844	-36.16476058959961	14.848954200744627	37.47417831420898	-49.737884521484375	34.08226013183594	0.895416259765625	-14.544357299804688	White Matter	EXCLUDE	sub-09 RAMY5
RAMY6	42.07565709532168	-1.7866328967895695	-17.049269451126065	3.5 mm	178	RAMY6	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	superiortemporal	31	Temporal	S_circular_insula_inf	49	Inferior segment of the circular sulcus of the insula	Ventral Attention	5	17Networks_7	8	-0.2592593	10.0	17.0	38.0	-2.0	21.0	42.07565709532168	-1.7866328967895695	-17.049269451126065	91.0	108.0	131.0	18.33733940124512	37.74687194824219	-21.68532943725586	14.503525733947754	37.766849517822266	-50.07516479492188	38.58226013183594	0.895416259765625	-13.544357299804688	STG	STG	sub-09 RAMY6
RAMY7	47.324766095321664	-1.3179528967895775	-15.72832445112607	3.5 mm	179	RAMY7	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	superiortemporal	31	Temporal	S_circular_insula_inf	49	Inferior segment of the circular sulcus of the insula	Ventral Attention	5	17Networks_7	8	-0.7037037	4.0	23.0	43.0	-2.0	22.0	47.324766095321664	-1.3179528967895775	-15.72832445112607	86.0	107.0	131.0	26.016185760498047	35.1652717590332	-23.27761650085449	21.67792701721192	29.77702140808105	-45.5509033203125	43.58226013183594	0.895416259765625	-12.544357299804688	STG	STG	sub-09 RAMY7
RAMY8	52.56292309532167	0.7053371032104252	-13.83235945112608	3.5 mm	180	RAMY8	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	superiortemporal	31	Temporal	S_circular_insula_inf	49	Inferior segment of the circular sulcus of the insula	Somatomotor	3	17Networks_4	5	-0.3333333	9.0	18.0	48.0	-1.0	24.0	52.56292309532167	0.7053371032104252	-13.83235945112608	81.0	105.0	130.0	29.15275764465332	35.30588912963867	-24.70716094970703	23.9193115234375	27.048492431640625	-44.35383605957031	48.58226013183594	1.895416259765625	-10.544357299804688	STS	MTG	sub-09 RAMY8
RAMY9	57.28254709532166	1.1764891032104288	-12.538905451126084	3.5 mm	181	RAMY9	ctx-rh-superiortemporal	2030.0	GM	R	sEEG	superiortemporal	31	Temporal	G_temp_sup-Lateral	34	Lateral aspect of the superior temporal gyrus	Default	8	17Networks_14	15	0.6666667	20.0	4.0	52.5	-1.0	25.0	57.28254709532166	1.1764891032104288	-12.538905451126084	76.5	104.0	130.0	38.223751068115234	28.98855972290039	-28.50919342041016	33.576297760009766	17.782649993896484	-43.69544219970703	53.08226013183594	1.895416259765625	-9.544357299804688	STS	MTG	sub-09 RAMY9
RAMY10	62.53165609532168	1.645169103210435	-11.217960451126087	3.5 mm	182	RAMY10	ctx-rh-superiortemporal	2030.0	GM	R	sEEG	superiortemporal	31	Temporal	G_temp_sup-Lateral	34	Lateral aspect of the superior temporal gyrus	Default	8	17Networks_14	15	0.9047619	20.0	1.0	57.5	-1.0	26.0	62.53165609532168	1.645169103210435	-11.217960451126087	71.5	103.0	130.0	37.26247024536133	26.633655548095703	-25.709630966186523	33.513362884521484	17.15938949584961	-42.48752975463867	58.08226013183594	1.895416259765625	-8.544357299804688	STG	STG	sub-09 RAMY10
RAMY11	67.59987047242167	2.4012104550104425	-9.75227017402608	3.5 mm	183	RAMY11	Unknown	0.0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				62.3333	-0.8333	27.2222	67.59987047242167	2.4012104550104425	-9.75227017402608	66.6667	101.7778	129.8333	36.93685531616211	26.8427848815918	-25.47054672241211	33.08216857910156	16.89110565185547	-41.2762336730957	62.91556013183593	2.0621162597656166	-7.322157299804687	STG	STG	sub-09 RAMY11
RAMY12	72.66818726762168	3.1571451914104216	-8.286527297226087	3.5 mm	184	RAMY12	Unknown	0.0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				67.1667	-0.6667	28.4444	72.66818726762168	3.1571451914104216	-8.286527297226087	61.8333	100.5556	129.6667	36.96941757202149	26.136999130249023	-25.165496826171875	32.850425720214844	16.73577308654785	-40.66682815551758	67.74896013183593	2.2287162597656334	-6.099957299804686	Out of the Brain	EXCLUDE	sub-09 RAMY12
RITG1	19.42988458532166	-29.848758166789565	-16.24400410112608	3.5 mm	185	RITG1	ctx-rh-parahippocampal	2016.0	GM	R	sEEG	parahippocampal	17	Temporal	G_oc-temp_med-Parahip	23	Parahippocampal gyrus, parahippocampal part of the medial occipito-temporal gyrus, (T5)	FreeSurfer_Defined_Medial_Wall	0	FreeSurfer_Defined_Medial_Wall	1	0.5555556	21.0	6.0	17.0	-24.667	12.667	19.42988458532166	-29.848758166789565	-16.24400410112608	112.0	116.333	153.667	-5.204682350158691	-3.731437206268311	-48.01708221435547	-3.740828037261963	-22.27066993713379	-45.94209289550781	17.582260131835938	-21.771583740234377	-21.87735729980469	PHG	PHG	sub-09 RITG1
RITG2	23.899986095321665	-32.53271839678957	-15.988420451126077	3.5 mm	186	RITG2	ctx-rh-parahippocampal	2016.0	GM	R	sEEG	parahippocampal	17	Temporal	G_oc-temp_med-Parahip	23	Parahippocampal gyrus, parahippocampal part of the medial occipito-temporal gyrus, (T5)	Default	8	17Networks_15	16	0.8518519	25.0	2.0	21.25	-26.75	11.75	23.899986095321665	-32.53271839678957	-15.988420451126077	107.75	117.25	155.75	-5.264213562011719	-7.284518241882324	-48.68358612060547	-5.057225704193115	-28.833925247192383	-43.85940170288086	21.832260131835938	-23.85458374023437	-22.794357299804688	PHG	PHG	sub-09 RITG2
RITG3	28.88612409532168	-35.31397489678957	-15.45199845112606	3.5 mm	187	RITG3	ctx-rh-parahippocampal	2016.0	GM	R	sEEG	undefined	undefined	undefined	Unknown	Unknown	Unknown	FreeSurfer_Defined_Medial_Wall	0	FreeSurfer_Defined_Medial_Wall	1	0.8518519	25.0	2.0	26.0	-29.0	11.0	28.88612409532168	-35.31397489678957	-15.45199845112606	103.0	118.0	158.0	-9.288512229919434	-1.628186821937561	-40.53058624267578	-3.3235867023468018	-27.18419647216797	-46.42037582397461	26.582260131835938	-26.10458374023437	-23.544357299804688	PHG	PHG	sub-09 RITG3
RITG4	33.627652095321665	-37.95204289678957	-15.30858445112608	3.5 mm	188	RITG4	Unknown	0.0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				30.5	-31.0	10.0	33.627652095321665	-37.95204289678957	-15.30858445112608	98.5	119.0	160.0	1.2061724662780762	-11.405601501464844	-54.963504791259766	2.7702057361602783	-30.3957462310791	-52.38261413574219	31.082260131835938	-28.10458374023437	-24.544357299804688	PHG	PHG	sub-09 RITG4
RITG5	38.346309595321685	-40.34341089678957	-14.642152951126064	3.5 mm	189	RITG5	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	fusiform	8	Temporal	S_oc-temp_med_and_Lingual	62	Medial occipito-temporal sulcus (collateral sulcus) and lingual sulcus	Visual	2	17Networks_15	16	-0.7037037	4.0	23.0	35.0	-33.0	9.5	38.346309595321685	-40.34341089678957	-14.642152951126064	94.0	119.5	162.0	6.192441463470459	-18.093164443969727	-58.63520812988281	0.7269238233566284	-32.43366241455078	-50.40224838256836	35.58226013183594	-30.10458374023437	-25.044357299804688	Collateral sulcus	FG	sub-09 RITG5
RITG6	42.90002153332168	-42.38057180198957	-14.141734945526052	3.5 mm	190	RITG6	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	39.3333	-34.667	9.0	42.90002153332168	-42.38057180198957	-14.141734945526052	89.6667	120.0	163.667	28.364276885986328	-12.567675590515137	-61.23115921020508	19.693986892700195	-32.60344696044922	-56.32299041748047	39.91556013183593	-31.771583740234377	-25.544357299804688	Collateral sulcus	FG	sub-09 RITG6
RITG7	47.80649509532167	-45.37284689678957	-13.83230745112607	3.5 mm	191	RITG7	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	fusiform	8	Temporal	S_oc-temp_lat	61	Lateral occipito-temporal sulcus	Dorsal Attention	4	17Networks_5	6	-0.7037037	4.0	23.0	44.0	-37.0	8.0	47.80649509532167	-45.37284689678957	-13.83230745112607	85.0	121.0	166.0	29.944684982299805	-15.532964706420898	-61.21988296508789	27.307830810546875	-36.32373428344727	-53.29341125488281	44.58226013183594	-34.104583740234375	-26.544357299804688	ITG	ITG	sub-09 RITG7
RITG8	53.06655609532166	-46.45877689678957	-13.08638245112607	3.5 mm	192	RITG8	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	inferiortemporal	10	Temporal	S_oc-temp_lat	61	Lateral occipito-temporal sulcus	Dorsal Attention	4	17Networks_5	6	-0.7037037	4.0	23.0	49.0	-38.0	8.0	53.06655609532166	-46.45877689678957	-13.08638245112607	80.0	121.0	167.0	32.66653823852539	-17.398717880249023	-60.91912078857422	37.22599411010742	-39.68708038330078	-40.85059356689453	49.58226013183594	-35.104583740234375	-26.544357299804688	ITG	ITG	sub-09 RITG8
