name	x	y	z	size	chan_num	FS_label	FS_vol	FS_ind	WMvsGM	LvsR	sEEG_ECoG	Desikan_Killiany	DK_ind	DK_lobe	Destrieux	Destr_ind	Destr_long	Yeo7	Yeo7_ind	Yeo17	Yeo17_ind	PTD_ind	surr_GM_vox	surr_WM_vox	LEPTO_coord_1	LEPTO_coord_2	LEPTO_coord_3	MNI_coord_1	MNI_coord_2	MNI_coord_3	MGRID_coord_1	MGRID_coord_2	MGRID_coord_3	subINF_coord_1	subINF_coord_2	subINF_coord_3	fsaverageINF_coord_1	fsaverageINF_coord_2	fsaverageINF_coord_3	ScannerNativeRAS_coord_1	ScannerNativeRAS_coord_2	ScannerNativeRAS_coord_3	sub_name
RpCN14	21.539735500561207	-74.46144174565931	51.55005908296744	3.5 mm	140	RpCN14	Right-Cerebral-White-Matter	41	GM	R	sEEG	inferiorparietal	9	Parietal	G_pariet_inf-Angular	25	Angular gyrus	Frontoparietal	7	17Networks_15	16	-0.6296296	5.0	22.0	18.833	-71.333	20.167	21.539735500561207	-74.46144174565931	51.55005908296744	110.167	108.833	200.333	-3.44625186920166	-91.0724105834961	4.899215698242188	-18.0671443939209	-79.54447174072266	33.85676193237305	18.129759496152403	-62.68025371902995	-1.732720380723478	sub-05 RpCN14
RpCN15	23.828127113025342	-79.6793974198106	52.51934489200031	3.5 mm	141	RpCN15	ctx-rh-inferiorparietal	2008	GM	R	sEEG	inferiorparietal	9	Parietal	G_occipital_middle	19	Middle occipital gyrus (O2, lateral occipital gyrus)	Dorsal Attention	4	17Networks_15	16	1.0	16.0	0.0	20.714	-75.571	19.0	23.828127113025342	-79.6793974198106	52.51934489200031	108.286	110.0	204.571	-4.621591567993164	-94.66622924804688	-1.3355700969696045	-19.21334648132324	-82.87152862548828	28.875320434570312	20.010759384036064	-66.91825373291596	-2.899720311164856	sub-05 RpCN15
RpCN16	25.34457883065804	-85.34303728263372	53.83736962755592	3.5 mm	142	RpCN16	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				21.8793	-80.2832	17.9857	25.34457883065804	-85.34303728263372	53.83736962755592	107.1207	111.0143	209.2832	-4.70641040802002	-94.9914779663086	-2.0787220001220703	-18.35230827331543	-84.65206909179688	26.43974876403809	21.176059314578765	-71.63045374585967	-3.914020250707864	sub-05 RpCN16
RpIN1	43.71707281346738	-6.808585776666803	-12.249103432782393	3.5 mm	143	RpIN1	ctx-rh-insula	2035	GM	R	sEEG	insula	36	Insula	S_circular_insula_inf	49	Inferior segment of the circular sulcus of the insula	Ventral Attention	5	17Networks_7	8	1.0	21.0	0.0	39.4	2.3	-4.3	43.71707281346738	-6.808585776666803	-12.249103432782393	89.6	133.3	126.7	17.268657684326172	30.967527389526367	-26.304182052612305	22.127918243408203	24.47742462158203	-37.70978164672852	38.69675827026367	10.952745954692377	-26.19971892237664	sub-05 RpIN1
RpIN2	41.60871881030124	-10.360606765101592	-7.1618047509512905	3.5 mm	144	RpIN2	ctx-rh-insula	2035	GM	R	sEEG	insula	36	Insula	G_Ins_lg_and_S_cent_ins	17	Long insular gyrus and central sulcus of the insula	Ventral Attention	5	17Networks_7	8	1.0	24.0	0.0	37.5455	-2.182	-1.727	41.60871881030124	-10.360606765101592	-7.1618047509512905	91.4545	130.727	131.182	16.914203643798828	24.79208374023437	-21.88636016845703	17.184593200683594	26.49186897277832	-31.005571365356445	36.84225838080049	6.470745989578788	-23.626719075739373	sub-05 RpIN2
RpIN3	40.40257461130692	-13.63213800614372	-2.7506587655175	3.5 mm	145	RpIN3	ctx-rh-insula	2035	GM	R	sEEG	insula	36	Insula	S_circular_insula_inf	49	Inferior segment of the circular sulcus of the insula	Ventral Attention	5	17Networks_7	8	1.0	27.0	0.0	36.5	-6.2	0.4	40.40257461130692	-13.63213800614372	-2.7506587655175	92.5	128.6	135.2	17.94672393798828	18.12589454650879	-20.26056289672852	16.19282341003418	21.38969612121582	-24.07612419128418	35.79675844311714	2.452746019326156	-21.499719202518463	sub-05 RpIN3
RpIN4	38.45217984127126	-16.57394237160898	2.237558899360039	3.5 mm	146	RpIN4	ctx-rh-insula	2035	GM	R	sEEG	insula	36	Insula	S_circular_insula_inf	49	Inferior segment of the circular sulcus of the insula	Ventral Attention	5	17Networks_7	8	0.8518519	25.0	2.0	34.8182	-10.182	3.091	38.45217984127126	-16.57394237160898	2.237558899360039	94.1818	125.909	139.182	18.803634643554688	11.002663612365724	-18.547306060791016	16.37152862548828	17.289220809936523	-20.292524337768555	34.11495854336023	-1.5292539437074026	-18.808719362914573	sub-05 RpIN4
RpIN5	36.589703608972144	-19.376153029929995	6.769774699105909	3.5 mm	147	RpIN5	ctx-rh-insula	2035	GM	R	sEEG	insula	36	Insula	S_circular_insula_inf	49	Inferior segment of the circular sulcus of the insula	Somatomotor	3	17Networks_4	5	0.6296296	22.0	5.0	33.2	-13.9	5.5	36.589703608972144	-19.376153029929995	6.769774699105909	95.8	123.5	142.9	18.670154571533203	7.664808750152588	-17.049205780029297	17.281339645385742	12.324362754821776	-15.566113471984863	32.49675863981247	-5.247253910824668	-16.39971950650215	sub-05 RpIN5
RpIN6	34.67063880569397	-22.601540614706536	12.008083179238866	3.5 mm	148	RpIN6	Right-Cerebral-White-Matter	41	GM	R	sEEG	insula	36	Insula	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Somatomotor	3	17Networks_4	5	-0.4074074	8.0	19.0	31.5455	-18.182	8.273	34.67063880569397	-22.601540614706536	12.008083179238866	97.4545	120.727	147.182	19.3532829284668	2.6692821979522705	-14.00605583190918	18.77503204345703	7.154504299163818	-10.990304946899414	30.84225873842836	-9.529253872585471	-13.626719671785835	sub-05 RpIN6
RpIN7	32.91563495270336	-25.7313874538706	16.379681760729312	3.5 mm	149	RpIN7	ctx-rh-insula	2035	GM	R	sEEG	insula	36	Insula	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Somatomotor	3	17Networks_4	5	0.1851852	16.0	11.0	30.0	-22.091	10.455	32.91563495270336	-25.7313874538706	16.379681760729312	99.0	118.545	151.091	20.74219512939453	-1.823538899421692	-13.318063735961914	21.661848068237305	0.7870092988014221	-7.747063636779785	29.296758830547333	-13.438253842949877	-11.444719801843164	sub-05 RpIN7
RpIN8	31.421979645544653	-29.057641845547245	21.29932970567256	3.5 mm	150	RpIN8	ctx-rh-insula	2035	GM	R	sEEG	insula	36	Insula	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Somatomotor	3	17Networks_4	5	0.7777778	24.0	3.0	28.7145	-26.331	12.942	31.421979645544653	-29.057641845547245	21.29932970567256	100.2855	116.058	155.331	23.972591400146484	-7.732247352600098	-10.763376235961914	23.927114486694336	-2.9576854705810547	-4.970534801483154	28.011258907169108	-17.678253808285092	-8.95771995007992	sub-05 RpIN8
RpIN9	29.92832433838595	-32.38389623722391	26.21897765061587	3.5 mm	151	RpIN9	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	27.429	-30.571	15.429	29.92832433838595	-32.38389623722391	26.21897765061587	101.571	113.571	159.571	26.546993255615234	-11.783584594726562	-10.1356782913208	25.948631286621094	-5.719250202178955	-3.201590776443481	26.72575898379088	-21.91825377362035	-6.4707200983166615	sub-05 RpIN9
RpIN10	28.19630600334999	-35.92469254640737	30.90855111391906	3.5 mm	152	RpIN10	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	25.9	-34.9	17.7	28.19630600334999	-35.92469254640737	30.90855111391906	103.1	111.3	163.9	22.00481414794922	-52.71468734741211	21.28228759765625	13.833438873291016	-29.84339714050293	42.021461486816406	25.196759074926376	-26.247253742627805	-4.199720233678818	sub-05 RpIN10
RpIN11	26.55973950216704	-38.793519807792414	35.6929685959949	3.5 mm	153	RpIN11	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	24.5	-38.75	20.25	26.55973950216704	-38.793519807792414	35.6929685959949	104.5	108.75	167.75	-37.88428115844727	-50.534324645996094	10.85194492340088	14.254021644592283	-33.641109466552734	40.0473518371582	23.79675915837288	-30.09725370723754	-1.649720385670662	sub-05 RpIN11
RpIN12	25.321055663084195	-41.86023198644551	40.260428920587714	3.5 mm	154	RpIN12	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	23.444	-42.667	22.556	25.321055663084195	-41.86023198644551	40.260428920587714	105.556	106.444	171.667	15.746520042419434	-58.69005584716797	24.171262741088867	10.879642486572266	-36.88836669921875	41.83287811279297	22.740759221315383	-34.01425367484242	0.656279476881025	sub-05 RpIN12
RpIN13	23.58054884605309	-45.31094130778749	44.89487613596447	3.5 mm	155	RpIN13	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	21.909	-46.909	24.818	23.58054884605309	-45.31094130778749	44.89487613596447	107.091	104.182	175.909	11.262258529663086	-62.13737106323242	26.44634056091309	8.480860710144043	-36.77427673339844	44.59319305419922	21.205759312808524	-38.25625364399514	2.918279342055314	sub-05 RpIN13
RpIN14	21.924378381011465	-48.68933053978604	49.51958802118179	3.5 mm	156	RpIN14	Right-Cerebral-White-Matter	41	GM	R	sEEG	superiorparietal	30	Parietal	S_intrapariet_and_P_trans	57	Intraparietal sulcus (interparietal sulcus) and transverse parietal sulci	Dorsal Attention	4	17Networks_5	6	-0.7037037	4.0	23.0	20.455	-51.091	27.091	21.924378381011465	-48.68933053978604	49.51958802118179	108.545	101.909	180.091	-12.731882095336914	-83.14940643310547	30.26424217224121	-29.335569381713867	-33.79667282104492	47.91320037841797	19.75175939947367	-42.43825361283311	5.191279206573952	sub-05 RpIN14
RpIN15	20.01776191994361	-51.97229863192892	54.19064253450196	3.5 mm	157	RpIN15	ctx-rh-superiorparietal	2029	GM	R	sEEG	superiorparietal	30	Parietal	S_intrapariet_and_P_trans	57	Intraparietal sulcus (interparietal sulcus) and transverse parietal sulci	Dorsal Attention	4	17Networks_5	6	0.7391304	20.0	3.0	18.778	-55.222	29.4445	20.01776191994361	-51.97229863192892	54.19064253450196	110.222	99.5555	184.222	-14.624887466430664	-83.92086029052734	30.4572982788086	-13.43247127532959	-45.99220657348633	65.5071029663086	18.07475949943065	-46.56925358088688	7.5447790662944385	sub-05 RpIN15
RpIN16	18.70302999699159	-55.293955513852005	58.5131696425768	3.5 mm	158	RpIN16	ctx-rh-superiorparietal	2029	GM	R	sEEG	superiorparietal	30	Parietal	S_intrapariet_and_P_trans	57	Intraparietal sulcus (interparietal sulcus) and transverse parietal sulci	Dorsal Attention	4	17Networks_5	6	0.1851852	16.0	11.0	17.625	-59.25	31.5	18.70302999699159	-55.293955513852005	58.5131696425768	111.375	97.5	188.25	-17.605209350585938	-83.69731140136719	32.06647109985352	-14.741196632385254	-50.935001373291016	63.20348358154297	16.921759568154812	-50.59725355240517	9.600278943777084	sub-05 RpIN16
RaTh1	6.441411005155544	-6.364481405345956	13.502371641276936	3.5 mm	159	RaTh1	Right-Thalamus-Proper	49	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				6.5	-7.0	16.5	6.441411005155544	-6.364481405345956	13.502371641276936	122.5	112.5	136.0	-45.72480010986328	14.140554428100586	-2.288940906524658	-40.35548782348633	13.338789939880373	-6.736930847167969	5.796760231256485	1.6527462033554912	-5.399720162153244	sub-05 RaTh1
RaTh2	10.434839804364827	-2.241031079534906	13.540384829296071	3.5 mm	160	RaTh2	Right-Caudate	50	WM	R	sEEG	Right-Caudate	Right-Caudate	Right-Caudate	Depth	Depth	Depth	Depth	Depth	Depth	Depth				10.4	-3.8	17.6	10.434839804364827	-2.241031079534906	13.540384829296071	118.6	111.4	132.8	-45.73508071899414	20.30924415588379	-0.4404633939266205	-40.796661376953125	21.483402252197266	-6.772744655609131	9.69675999879837	4.852746227011068	-4.299720227718353	sub-05 RaTh2
RaTh3	14.43624965342265	1.9685325382208845	13.96494117102	3.5 mm	161	RaTh3	Right-Caudate	50	WM	R	sEEG	Right-Caudate	Right-Caudate	Right-Caudate	Depth	Depth	Depth	Depth	Depth	Depth	Depth				14.333	-0.667	19.0	14.43624965342265	1.9685325382208845	13.96494117102	114.667	110.0	129.667	-45.37847137451172	25.895612716674805	1.3147480487823486	-40.83731460571289	26.02956199645996	-5.442589282989502	13.629759764373304	7.985746255198492	-2.899720311164856	sub-05 RaTh3
RaTh4	18.745675002665124	5.460880675948658	14.182278103541933	3.5 mm	162	RaTh4	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	20.0	18.5	2.0	20.0	18.745675002665124	5.460880675948658	14.182278103541933	110.5	109.0	127.0	-44.9843864440918	30.01297950744629	2.8222334384918213	-40.67543029785156	29.835994720458984	-7.249945163726807	17.796759516000748	10.652746277861295	-1.8997203707695007	sub-05 RaTh4
RaTh5	22.70571965192839	8.584546586997647	14.536444148378934	3.5 mm	163	RaTh5	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	22.333	4.333	21.0	22.70571965192839	8.584546586997647	14.536444148378934	106.667	108.0	124.667	16.752147674560547	37.84387969970703	-11.30636215209961	15.94288158416748	36.462589263916016	-13.999730110168455	21.629759287536142	12.985746299901962	-0.8997204303741455	sub-05 RaTh5
RaTh6	26.823741651181265	12.438112611386032	14.56896013705844	3.5 mm	164	RaTh6	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	26.333	7.333	22.0	26.823741651181265	12.438112611386032	14.56896013705844	102.667	107.0	121.667	16.53728485107422	42.417930603027344	-10.667719841003418	14.000314712524414	40.54055404663086	-18.764047622680664	25.629759049117567	15.985746322253704	0.1002795100212097	sub-05 RaTh6
RaTh7	31.32424650761336	15.569239046152632	14.97108897252312	3.5 mm	165	RaTh7	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	30.6667	9.667	23.0	31.32424650761336	15.569239046152632	14.97108897252312	98.3333	106.0	119.333	18.87681198120117	48.15022659301758	-7.408455848693848	14.000787734985352	43.63360595703125	-19.978599548339844	29.96345879080893	18.31974634522703	1.100279450416565	sub-05 RaTh7
RaTh8	35.641721227055854	18.78825830857984	15.31526784964538	3.5 mm	166	RaTh8	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	34.8334	12.0835	24.0	35.641721227055854	18.78825830857984	15.31526784964538	94.1666	105.0	116.9165	20.57396697998047	50.03802108764648	-5.315940856933594	16.216800689697266	47.15654373168945	-17.219398498535156	34.13015854245424	20.736246367889294	2.10027939081192	sub-05 RaTh8
RaTh9	39.959087998898354	22.00727629890679	15.659437046467673	3.5 mm	167	RaTh9	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	39.0	14.5	25.0	39.959087998898354	22.00727629890679	15.659437046467673	90.0	104.0	114.5	25.24959182739257	58.51325988769531	22.968555450439453	22.0858097076416	58.75902557373047	6.923631191253662	38.29675829410553	23.15274639055133	3.1002793312072754	sub-05 RaTh9
RaTh10	44.12691199840026	25.5961783151657	15.109594538920676	3.5 mm	168	RaTh10	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	43.0	17.5	25.5	44.12691199840026	25.5961783151657	15.109594538920676	86.0	103.5	111.5	26.40753173828125	62.96014404296875	17.8806095123291	22.72639846801757	68.06190490722656	-2.344659805297852	42.29675805568695	26.15274640545249	3.600279301404953	sub-05 RaTh10
RaTh11	48.66010749068143	29.007103535402024	14.67659712795924	3.5 mm	169	RaTh11	Right-Cerebral-White-Matter	41	GM	R	sEEG	parstriangularis	21	Frontal	G_front_inf-Triangul	14	Triangular part of the inferior frontal gyrus	Default	8	17Networks_17	18	-0.4074074	8.0	19.0	47.3333	20.333	26.0	48.66010749068143	29.007103535402024	14.67659712795924	81.6667	103.0	108.667	26.676856994628903	62.26547622680664	9.815969467163086	23.5010986328125	66.90056610107422	-4.069428443908691	46.63005779740213	28.985746420974465	4.100279271602631	sub-05 RaTh11
RaTh12	52.7781294899343	32.86066955979041	14.709113116638749	3.5 mm	170	RaTh12	ctx-rh-parstriangularis	2020	GM	R	sEEG	parstriangularis	21	Frontal	G_front_inf-Triangul	14	Triangular part of the inferior frontal gyrus	Frontoparietal	7	17Networks_17	18	1.0	18.0	0.0	51.3333	23.333	27.0	52.7781294899343	32.86066955979041	14.709113116638749	77.6667	102.0	105.667	26.349594116210938	65.64717864990234	10.880000114440918	24.133745193481445	65.41429138183594	-5.550583839416504	50.63005755898355	31.985746443326207	5.100279211997986	sub-05 RaTh12
RaTh13	57.38140387788782	36.43228924502165	15.120515683312988	3.5 mm	171	RaTh13	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				55.7857	26.0	28.1429	57.38140387788782	36.43228924502165	15.120515683312988	73.2143	100.8571	103.0	26.451641082763672	65.44119262695312	11.584884643554688	24.7861557006836	61.96792984008789	-8.530132293701172	55.082457293599845	34.65274646864998	6.243179143875835	sub-05 RaTh13
RaTh14	61.28008481336066	39.707197427658656	15.381353568994797	3.5 mm	172	RaTh14	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				59.5652	28.4783	29.1304	61.28008481336066	39.707197427658656	15.381353568994797	69.4348	99.8696	100.5217	22.497699737548828	76.62117004394531	13.972135543823242	24.7861557006836	61.96792984008789	-8.530132293701172	58.86195706832409	37.13104649040474	7.230679085016249	sub-05 RaTh14
RPvH1	2.559218693878961	-26.982728913674343	26.97803058493397	3.5 mm	173	RPvH1	ctx-rh-isthmuscingulate	2010	GM	R	sEEG	posteriorcingulate	24	Parietal	S_pericallosal	67	Pericallosal sulcus (S of corpus callosum)	Frontoparietal	7	17Networks_11	12	0.8518519	25.0	2.0	2.556	-27.333	19.556	2.559218693878961	-26.982728913674343	26.97803058493397	126.444	109.444	156.333	-39.832496643066406	-24.639488220214844	5.870173931121826	-38.23675155639648	-11.297563552856444	9.532719612121582	1.8527604663372017	-18.680253758452835	-2.3437203443050407	sub-05 RPvH1
RPvH2	7.247612504019301	-29.993247618255303	27.66940087406036	3.5 mm	174	RPvH2	Right-Cerebral-White-Matter	41	GM	R	sEEG	isthmuscingulate	11	Parietal	S_pericallosal	67	Pericallosal sulcus (S of corpus callosum)	Frontoparietal	7	17Networks_11	12	-0.7037037	4.0	23.0	6.75	-29.75	18.75	7.247612504019301	-29.993247618255303	27.66940087406036	122.25	110.25	158.75	-39.93149185180664	-24.52823257446289	4.4152913093566895	-36.71875381469727	-16.55416488647461	14.419987678527832	6.046760216355324	-21.097253762651235	-3.1497202962636948	sub-05 RPvH2
RPvH3	11.64812663814898	-33.523206671488715	28.65241638402537	3.5 mm	175	RPvH3	ctx-rh-isthmuscingulate	2010	GM	R	sEEG	isthmuscingulate	11	Parietal	S_subparietal	72	Subparietal sulcus	Default	8	17Networks_16	17	-0.03703704	13.0	14.0	10.667	-32.667	18.0	11.64812663814898	-33.523206671488715	28.65241638402537	118.333	111.0	161.667	-37.95067596435547	-44.55909729003906	6.750555992126465	-36.0977668762207	-20.50798416137696	14.453678131103516	9.963759982883929	-24.014253766531127	-3.899720251560211	sub-05 RPvH3
RPvH4	16.84181980395391	-35.677994866121296	29.85665002306981	3.5 mm	176	RPvH4	Right-Cerebral-White-Matter	41	GM	R	sEEG	isthmuscingulate	11	Parietal	S_subparietal	72	Subparietal sulcus	Default	8	17Networks_16	17	-0.4074074	8.0	19.0	15.4	-34.6	17.8	16.84181980395391	-35.677994866121296	29.85665002306981	113.6	111.2	163.6	-37.96906280517578	-47.59395217895508	7.163055419921875	-29.091419219970703	-21.985280990600582	40.38703155517578	14.696759700775146	-25.94725376069545	-4.099720239639282	sub-05 RPvH4
RPvH5	21.44429000409712	-39.21354337079576	30.790534625239587	3.5 mm	177	RPvH5	WM-hypointensities	77	WM	R	sEEG	WM-hypointensities	WM-hypointensities	WM-hypointensities	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	19.5	-37.5	17.0	21.44429000409712	-39.21354337079576	30.790534625239587	109.5	112.0	166.5	-37.94947814941406	-46.573524475097656	5.500887393951416	-28.99866104125977	-25.86806869506836	42.8665885925293	18.796759456396103	-28.84725376497954	-4.899720191955566	sub-05 RPvH5
RPvH6	26.13217250395704	-41.74682661622293	32.05032787311697	3.5 mm	178	RPvH6	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	23.75	-39.75	16.75	26.13217250395704	-41.74682661622293	32.05032787311697	105.25	112.25	168.75	-38.06628036499024	-50.86781311035156	9.014697074890137	12.158785820007324	-37.18891143798828	40.576297760009766	23.046759203076363	-31.09725376078859	-5.149720177054405	sub-05 RPvH6
RPvH7	30.53268663808672	-45.276785669456345	33.03334338308201	3.5 mm	179	RPvH7	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	27.667	-42.667	16.0	30.53268663808672	-45.276785669456345	33.03334338308201	101.333	113.0	171.667	15.746520042419434	-58.69005584716797	24.171262741088867	11.543928146362305	-40.611427307128906	40.25988006591797	26.963758969604967	-34.01425376466848	-5.899720132350922	sub-05 RPvH7
RPvH8	35.55714620400374	-48.41287806774722	34.39044982382447	3.5 mm	180	RPvH8	Right-Cerebral-White-Matter	41	GM	R	sEEG	inferiorparietal	9	Parietal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_16	17	-0.5555556	6.0	21.0	32.2	-45.4	15.6	35.55714620400374	-48.41287806774722	34.39044982382447	96.8	113.4	174.4	18.517364501953125	-71.09838104248047	-7.990623950958252	12.355671882629396	-44.71764755249024	39.040077209472656	31.496758699417114	-36.74725376218558	-6.299720108509064	sub-05 RPvH8
RPvH9	40.34556300403486	-51.51268136876339	35.424697124296216	3.5 mm	181	RPvH9	ctx-rh-inferiorparietal	2008	GM	R	sEEG	inferiorparietal	9	Parietal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_16	17	1.0	17.0	0.0	36.5	-48.0	15.0	40.34556300403486	-51.51268136876339	35.424697124296216	92.5	114.0	177.0	19.06961441040039	-70.26121520996094	-6.427194595336914	14.115878105163574	-47.75603103637695	37.44837188720703	35.79675844311714	-39.347253763116896	-6.899720072746277	sub-05 RPvH9
RPvH10	45.09160400414382	-54.58340812232003	36.228749625947074	3.5 mm	182	RPvH10	ctx-rh-inferiorparietal	2008	GM	R	sEEG	inferiorparietal	9	Parietal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_16	17	0.5555556	21.0	6.0	40.75	-50.5	14.25	45.09160400414382	-54.58340812232003	36.228749625947074	88.25	114.75	179.5	20.82336807250977	-68.2693862915039	-7.421593189239502	26.768701553344727	-53.35600280761719	22.963685989379883	40.0467581897974	-41.847253766376525	-7.649720028042793	sub-05 RPvH10
RPvH11	49.83764500425277	-57.65413487587667	37.03280212759799	3.5 mm	183	RPvH11	ctx-rh-inferiorparietal	2008	GM	R	sEEG	inferiorparietal	9	Parietal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_16	17	0.1851852	16.0	11.0	45.0	-53.0	13.5	49.83764500425277	-57.65413487587667	37.03280212759799	84.0	115.5	182.0	25.040283203125	-62.77723693847656	-2.3165128231048584	25.5873966217041	-55.47852325439453	23.30062294006348	44.29675793647766	-44.34725376963616	-8.39971998333931	sub-05 RPvH11
RPvH12	54.56548763529014	-60.72127547209689	38.03827928186442	3.5 mm	184	RPvH12	ctx-rh-inferiorparietal	2008	GM	R	sEEG	inferiorparietal	9	Parietal	G_pariet_inf-Angular	25	Angular gyrus	Default	8	17Networks_16	17	1.0	24.0	0.0	49.2444	-55.5667	12.8944	54.56548763529014	-60.72127547209689	38.03827928186442	79.7556	116.1056	184.5667	27.43319702148437	-60.95495223999024	-8.466580390930176	23.38543701171875	-57.4700813293457	25.68985939025879	48.5411576834917	-46.91395377075449	-9.005319947242725	sub-05 RPvH12
RMiC1	5.562311844265807	8.998796787582961	30.34292905884033	3.5 mm	185	RMiC1	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				7.429	-1.143	33.4286	5.562311844265807	8.998796787582961	30.34292905884033	121.571	95.5714	130.143	-37.30794906616211	26.18845558166504	34.8488655090332	-36.85819625854492	34.49905776977539	16.277618408203125	6.725760175883778	7.509746457341691	11.528878828823563	sub-05 RMiC1
RMiC2	6.666623955411524	14.732946719983715	32.26060301137443	3.5 mm	186	RMiC2	Right-Cerebral-White-Matter	41	GM	R	sEEG	caudalanteriorcingulate	3	Frontal	G_and_S_cingul-Mid-Ant	7	Middle-anterior part of the cingulate gyrus and sulcus (aMCC)	Ventral Attention	5	17Networks_7	8	-0.3333333	9.0	18.0	8.857	2.571	36.5714	6.666623955411524	14.732946719983715	32.26060301137443	120.143	92.4286	126.429	-37.01231384277344	32.58369827270508	34.043609619140625	-34.6150016784668	43.44553756713867	19.83159446716309	8.15376009076833	11.223746506832924	14.67167864149809	sub-05 RMiC2
