name	x	y	z	size	chan_num	FS_label	FS_vol	FS_ind	WMvsGM	LvsR	sEEG_ECoG	Desikan_Killiany	DK_ind	DK_lobe	Destrieux	Destr_ind	Destr_long	Yeo7	Yeo7_ind	Yeo17	Yeo17_ind	PTD_ind	surr_GM_vox	surr_WM_vox	LEPTO_coord_1	LEPTO_coord_2	LEPTO_coord_3	MNI_coord_1	MNI_coord_2	MNI_coord_3	MGRID_coord_1	MGRID_coord_2	MGRID_coord_3	subINF_coord_1	subINF_coord_2	subINF_coord_3	fsaverageINF_coord_1	fsaverageINF_coord_2	fsaverageINF_coord_3	ScannerNativeRAS_coord_1	ScannerNativeRAS_coord_2	ScannerNativeRAS_coord_3	sub_name
RpTh16	65.21791207613077	-43.02212025826131	27.498027708745497	3.5 mm	144	RpTh16	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				61.6012	-50.6131	-2.5357	65.21791207613077	-43.02212025826131	27.498027708745497	67.3988	131.5357	179.6131	36.102760314941406	-37.77816390991211	9.96592617034912	38.93825149536133	-29.051401138305664	14.91254997253418	58.82085789794922	-29.633607812500003	-5.303239978027335	sub-08 RpTh16
RAMY1	16.207085626730773	-7.187041017761302	-22.371747509254504	3.5 mm	145	RAMY1	Right-Hippocampus	53	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				17.3333	4.0	-27.0	16.207085626730773	-7.187041017761302	-22.371747509254504	111.6667	156.0	125.0	-24.70519256591797	31.902965545654297	-36.76972198486328	1.735628962516785	6.48753023147583	-62.61491775512695	14.552957897949211	24.9794921875	-29.767539978027344	sub-08 RAMY1
RAMY2	20.08491956033079	-7.150936047161309	-22.51306096205451	3.5 mm	146	RAMY2	Right-Hippocampus	53	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				20.8889	4.0	-27.1667	20.08491956033079	-7.150936047161309	-22.51306096205451	108.1111	156.1667	125.0	-2.6947059631347656	41.566314697265625	-53.89737319946289	1.313443303108215	7.011188983917236	-62.07099914550781	18.108557897949225	24.9794921875	-29.93423997802733	sub-08 RAMY2
RAMY3	23.962642007630777	-7.114789281261309	-22.65428260775451	3.5 mm	147	RAMY3	Right-Amygdala	54	WM	R	sEEG	Right-Amygdala	Right-Amygdala	Right-Amygdala	Depth	Depth	Depth	Depth	Depth	Depth	Depth				24.4444	4.0	-27.3333	23.962642007630777	-7.114789281261309	-22.65428260775451	104.5556	156.3333	125.0	-2.7469398975372314	41.35029220581055	-53.69707489013672	1.047672986984253	10.189613342285156	-62.45112991333008	21.66405789794922	24.9794921875	-30.100839978027352	sub-08 RAMY3
RAMY4	27.840475941230764	-7.078684310661316	-22.79559606055452	3.5 mm	148	RAMY4	Right-Hippocampus	53	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				28.0	4.0	-27.5	27.840475941230764	-7.078684310661316	-22.79559606055452	101.0	156.5	125.0	-7.94805383682251	42.67921829223633	-40.15220642089844	-3.6161105632781982	27.32333946228028	-56.8135871887207	25.21965789794922	24.9794921875	-30.267539978027344	sub-08 RAMY4
RAMY5	32.21092994123077	-7.178415310661308	-23.24251806055452	3.5 mm	149	RAMY5	Right-Hippocampus	53	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				32.0	4.0	-28.0	32.21092994123077	-7.178415310661308	-23.24251806055452	97.0	157.0	125.0	-5.798388481140137	40.07837677001953	-42.72030258178711	-1.9145474433898928	25.65889549255371	-58.68626403808594	29.21965789794922	24.9794921875	-30.767539978027344	sub-08 RAMY5
RAMY6	35.47923494123077	-7.084776310661312	-23.232135060554526	3.5 mm	150	RAMY6	Right-Hippocampus	53	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				35.0	4.0	-28.0	35.47923494123077	-7.084776310661312	-23.232135060554526	94.0	157.0	125.0	-5.443262577056885	38.9663200378418	-43.40067672729492	-2.9572227001190186	22.1220645904541	-57.74251556396485	32.21965789794922	24.9794921875	-30.767539978027344	sub-08 RAMY6
RAMY7	39.83697494123078	-6.959924310661307	-23.21829106055452	3.5 mm	151	RAMY7	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	39.0	4.0	-28.0	39.83697494123078	-6.959924310661307	-23.21829106055452	90.0	157.0	125.0	-4.831058025360107	37.96109390258789	-44.38594436645508	-3.18563175201416	21.039291381835938	-57.46527099609375	36.21965789794922	24.9794921875	-30.767539978027344	sub-08 RAMY7
RAMY8	43.105279941230776	-6.866285310661311	-23.2079080605545	3.5 mm	152	RAMY8	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	42.0	4.0	-28.0	43.105279941230776	-6.866285310661311	-23.2079080605545	87.0	157.0	125.0	-4.571342945098877	37.67462921142578	-44.82516479492188	18.90961265563965	31.971454620361328	-43.653079986572266	39.21965789794922	24.9794921875	-30.767539978027344	sub-08 RAMY8
RAMY9	47.46301994123077	-6.741433310661307	-23.194064060554524	3.5 mm	153	RAMY9	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	46.0	4.0	-28.0	47.46301994123077	-6.741433310661307	-23.194064060554524	83.0	157.0	125.0	23.569005966186523	43.23720169067383	-18.33536148071289	36.3768310546875	15.503108978271484	-51.44911193847656	43.21965789794922	24.9794921875	-30.767539978027344	sub-08 RAMY9
RAMY10	50.74403894123077	-6.872377310661307	-23.644447060554512	3.5 mm	154	RAMY10	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	49.0	4.0	-28.5	50.74403894123077	-6.872377310661307	-23.644447060554512	80.0	157.5	125.0	42.25914764404297	38.82181930541992	-31.73389434814453	36.3768310546875	15.503108978271484	-51.44911193847656	46.21965789794922	24.9794921875	-31.267539978027344	sub-08 RAMY10
RAMY11	55.114492941230765	-6.972108310661312	-24.09136906055452	3.5 mm	155	RAMY11	Right-Cerebral-White-Matter	41	GM	R	sEEG	middletemporal	16	Temporal	S_temporal_inf	73	Inferior temporal sulcus	Default	8	17Networks_17	18	-0.5555556	6.0	21.0	53.0	4.0	-29.0	55.114492941230765	-6.972108310661312	-24.09136906055452	76.0	158.0	125.0	43.362152099609375	42.232643127441406	-47.900760650634766	36.879791259765625	13.78238296508789	-53.25273895263672	50.21965789794922	24.9794921875	-31.767539978027344	sub-08 RAMY11
RAMY12	58.38279794123076	-6.878469310661316	-24.08098606055449	3.5 mm	156	RAMY12	ctx-rh-middletemporal	2015	GM	R	sEEG	middletemporal	16	Temporal	S_temporal_inf	73	Inferior temporal sulcus	Default	8	17Networks_17	18	0.52	19.0	6.0	56.0	4.0	-29.0	58.38279794123076	-6.878469310661316	-24.08098606055449	73.0	158.0	125.0	43.50644302368164	42.203556060791016	-47.37589263916016	37.824928283691406	10.395079612731934	-52.95401382446289	53.21965789794922	24.9794921875	-31.767539978027344	sub-08 RAMY12
RAMY13	62.74053794123077	-6.753617310661312	-24.067142060554488	3.5 mm	157	RAMY13	ctx-rh-middletemporal	2015	GM	R	sEEG	middletemporal	16	Temporal	G_temporal_middle	38	Middle temporal gyrus (T2)	Default	8	17Networks_17	18	0.9259259	26.0	1.0	60.0	4.0	-29.0	62.74053794123077	-6.753617310661312	-24.067142060554488	69.0	158.0	125.0	44.463714599609375	39.211544036865234	-45.64533233642578	36.91214370727539	9.2822904586792	-57.63753890991211	57.21965789794922	24.9794921875	-31.767539978027344	sub-08 RAMY13
RAMY14	66.61837187483077	-6.717512340061305	-24.20845551335449	3.5 mm	158	RAMY14	ctx-rh-middletemporal	2015	GM	R	sEEG	middletemporal	16	Temporal	G_temporal_middle	38	Middle temporal gyrus (T2)	Default	8	17Networks_16	17	1.0	23.0	0.0	63.5556	4.0	-29.1667	66.61837187483077	-6.717512340061305	-24.20845551335449	65.4444	158.1667	125.0	44.75690460205078	38.198974609375	-44.29223251342773	36.91214370727539	9.2822904586792	-57.63753890991211	60.77525789794922	24.9794921875	-31.93423997802733	sub-08 RAMY14
RPHC1	27.54860144123077	-33.82241131066131	-9.504072560554503	3.5 mm	159	RPHC1	Right-Hippocampus	53	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				27.0	-25.5	-29.0	27.54860144123077	-33.82241131066131	-9.504072560554503	102.0	158.0	154.5	-7.537057876586914	10.473925590515137	-46.21035385131836	-7.650266170501709	-24.875072479248047	-40.447792053222656	24.21965789794922	-4.5205078125	-31.767539978027344	sub-08 RPHC1
RPHC2	30.861720441230773	-34.94831681066131	-9.68730356055454	3.5 mm	160	RPHC2	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth				30.0	-26.5	-29.75	30.861720441230773	-34.94831681066131	-9.68730356055454	99.0	158.75	155.5	-7.256796836853027	10.861817359924316	-46.41654586791992	-7.482614517211914	-22.539894104003903	-40.9996337890625	27.21965789794922	-5.5205078125	-32.517539978027344	sub-08 RPHC2
RPHC3	34.17483944123077	-36.07422231066133	-9.870534560554518	3.5 mm	161	RPHC3	Right-Cerebral-White-Matter	41	GM	R	sEEG	undefined	undefined	undefined	Unknown	Unknown	Unknown	FreeSurfer_Defined_Medial_Wall	0	FreeSurfer_Defined_Medial_Wall	1	-0.5555556	6.0	21.0	33.0	-27.5	-30.5	34.17483944123077	-36.07422231066133	-9.870534560554518	96.0	159.5	156.5	-7.223297595977783	11.195241928100586	-46.43574142456055	-7.286582946777344	-19.609832763671875	-41.85052108764648	30.21965789794922	-6.5205078125	-33.267539978027344	sub-08 RPHC3
RPHC4	37.494368046230775	-37.3848144786613	-10.047164371554487	3.5 mm	162	RPHC4	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	36.0	-28.667	-31.333	37.494368046230775	-37.3848144786613	-10.047164371554487	93.0	160.333	157.667	-5.191892147064209	-14.707735061645508	-61.35337829589844	-6.713768482208252	-15.226395606994627	-43.733211517333984	33.21965789794922	-7.687507812500002	-34.10053997802734	sub-08 RPHC4
RPHC5	40.81394894123078	-38.76736831066131	-9.988229060554517	3.5 mm	163	RPHC5	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	39.0	-30.0	-32.0	40.81394894123078	-38.76736831066131	-9.988229060554517	90.0	161.0	159.0	-6.50279712677002	-16.332609176635742	-60.95431137084961	-6.713768482208252	-15.226395606994627	-43.733211517333984	36.21965789794922	-9.0205078125	-34.767539978027344	sub-08 RPHC5
RPHC6	44.505106045730784	-40.289091127761296	-10.23501035425454	3.5 mm	164	RPHC6	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	42.3333	-31.333	-33.0	44.505106045730784	-40.289091127761296	-10.23501035425454	86.6667	162.0	160.333	27.911788940429688	-14.503134727478027	-67.47972869873047	21.80326461791992	-29.92388153076172	-57.1959342956543	39.55295789794921	-10.353507812499998	-35.767539978027344	sub-08 RPHC6
RPHC7	47.47864394123079	-42.1264323106613	-10.317922060554508	3.5 mm	165	RPHC7	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	45.0	-33.0	-34.0	47.47864394123079	-42.1264323106613	-10.317922060554508	84.0	163.0	162.0	28.07789802551269	-16.101543426513672	-67.66036987304688	25.585487365722656	-33.622684478759766	-55.00608444213867	42.21965789794922	-12.0205078125	-36.767539978027344	sub-08 RPHC7
RPHC8	51.31740944123078	-42.899856810661305	-9.808273560554513	3.5 mm	166	RPHC8	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	48.5	-34.0	-34.0	51.31740944123078	-42.899856810661305	-9.808273560554513	80.5	163.0	163.0	40.90967178344727	-29.10350799560547	-57.38657379150391	37.15853118896485	-41.9822998046875	-37.99929428100586	45.71965789794922	-13.0205078125	-36.767539978027344	sub-08 RPHC8
RPHC9	54.11791094123076	-45.03633031066131	-9.726083060554515	3.5 mm	167	RPHC9	Right-Cerebral-White-Matter	41	GM	R	sEEG	inferiortemporal	10	Temporal	S_temporal_inf	73	Inferior temporal sulcus	Frontoparietal	7	17Networks_12	13	-0.3333333	9.0	18.0	51.0	-36.0	-35.0	54.11791094123076	-45.03633031066131	-9.726083060554515	78.0	164.0	165.0	40.649940490722656	-32.12714385986328	-57.277931213378906	37.20595169067383	-42.09292221069336	-37.48406982421875	48.21965789794922	-15.0205078125	-37.767539978027344	sub-08 RPHC9
RPHC10	58.50128904623078	-45.649791478661314	-9.687253371554505	3.5 mm	168	RPHC10	Right-Cerebral-White-Matter	41	GM	R	sEEG	middletemporal	16	Temporal	G_temporal_middle	38	Middle temporal gyrus (T2)	Frontoparietal	7	17Networks_12	13	-0.7777778	3.0	24.0	55.0	-36.667	-35.333	58.50128904623078	-45.649791478661314	-9.687253371554505	74.0	164.333	165.667	41.90891647338867	-31.255447387695312	-53.69126129150391	37.437442779541016	-41.34111404418945	-37.38375473022461	52.21965789794922	-15.687507812500002	-38.10053997802734	sub-08 RPHC10
RPHC11	61.82086994123078	-47.03234531066131	-9.628318060554506	3.5 mm	169	RPHC11	ctx-rh-middletemporal	2015	GM	R	sEEG	middletemporal	16	Temporal	G_temporal_middle	38	Middle temporal gyrus (T2)	Frontoparietal	7	17Networks_13	14	0.1851852	16.0	11.0	58.0	-38.0	-36.0	61.82086994123078	-47.03234531066131	-9.628318060554506	71.0	165.0	167.0	41.05551910400391	-38.16470336914063	-51.69161605834961	37.623416900634766	-41.25753402709961	-34.12739562988281	55.21965789794922	-17.0205078125	-38.767539978027344	sub-08 RPHC11
RPHC12	65.68514219123078	-48.36331181066132	-9.685434810554485	3.5 mm	170	RPHC12	ctx-rh-middletemporal	2015	GM	R	sEEG	middletemporal	16	Temporal	G_temporal_middle	38	Middle temporal gyrus (T2)	Frontoparietal	7	17Networks_12	13	1.0	18.0	0.0	61.5	-39.25	-36.75	65.68514219123078	-48.36331181066132	-9.685434810554485	67.5	165.75	168.25	40.8416862487793	-39.571285247802734	-52.167327880859375	37.18509292602539	-41.92400741577149	-30.38020706176757	58.71965789794922	-18.2705078125	-39.517539978027344	sub-08 RPHC12
RPHC13	69.15213890123077	-49.68519030446132	-9.70188027415449	3.5 mm	171	RPHC13	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				64.6364	-40.5	-37.4545	69.15213890123077	-49.68519030446132	-9.70188027415449	64.36359999999999	166.4545	169.5	40.74983596801758	-40.18359375	-52.58940887451172	37.18509292602539	-41.92400741577149	-30.38020706176757	61.85605789794923	-19.5205078125	-40.22203997802734	sub-08 RPHC13
RPHC14	72.61902921053078	-51.0071168361613	-9.718418237054522	3.5 mm	172	RPHC14	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				67.7727	-41.75	-38.1591	72.61902921053078	-51.0071168361613	-9.718418237054522	61.2273	167.1591	170.75	40.485496520996094	-41.51559829711914	-52.97268295288086	37.18509292602539	-41.92400741577149	-30.38020706176757	64.99235789794922	-20.7705078125	-40.92663997802734	sub-08 RPHC14
